;ID;KIDSDRIV;AGE;HOMEKIDS;YOJ;INCOME;PARENT1;HOME_VAL;MSTATUS;GENDER;EDUCATION;OCCUPATION;TRAVTIME;CAR_USE;BLUEBOOK;TIF;CAR_TYPE;RED_CAR;OLDCLAIM;CLM_FREQ;REVOKED;MVR_PTS;CLM_AMT;CAR_AGE;CLAIM_FLAG;URBANICITY;OG_DATA
123;813759954;0;66;1;17;96830;FAŁSZ;325826;PRAWDA;M;Masters;Professional;23;Private;11180;7;SUV;FAŁSZ;0;0;FAŁSZ;0;0;16;FAŁSZ;Highly Urban/ Urban;1
124;37074844;0;60;0;9;125893;FAŁSZ;0;FAŁSZ;M;PhD;Doctor;21;Commercial;7500;9;Pickup;PRAWDA;7278;2;FAŁSZ;4;0;15;FAŁSZ;Highly Urban/ Urban;0
125;130470336;2;35;4;6;154577;PRAWDA;397868;FAŁSZ;F;Bachelors;Blue Collar;27;Private;20450;6;SUV;FAŁSZ;4645;1;FAŁSZ;3;0;1;FAŁSZ;Highly Urban/ Urban;1
126;637739719;0;52;0;7;64014;FAŁSZ;244863;PRAWDA;M;<High School;Blue Collar;33;Commercial;7900;4;Pickup;PRAWDA;8882;3;FAŁSZ;1;2143;5;PRAWDA;Highly Urban/ Urban;1
127;427956603;0;52;0;11;79348;FAŁSZ;270032;PRAWDA;F;High School;Manager;23;Private;13150;11;SUV;FAŁSZ;0;0;FAŁSZ;2;0;1;FAŁSZ;Highly Urban/ Urban;1
128;993272296;0;56;2;14;192089;FAŁSZ;471701;PRAWDA;M;PhD;Doctor;31;Commercial;21100;1;Van;PRAWDA;0;0;FAŁSZ;0;6484;7,8;PRAWDA;Highly Urban/ Urban;0
129;880941719;1;38;1;7;27637,2;FAŁSZ;0;PRAWDA;F;High School;Student;40;Private;7050;4;Sports Car;FAŁSZ;0;0;FAŁSZ;0;0;10;FAŁSZ;Highly Rural/ Rural;0
130;765577228;0;55;0;15;108152;FAŁSZ;329756;PRAWDA;F;Masters;Manager;18;Private;12320;1;SUV;FAŁSZ;0;0;PRAWDA;0;0;15;FAŁSZ;Highly Urban/ Urban;1
131;879477038;0;47;0;14;61773,2;FAŁSZ;276241;PRAWDA;M;Bachelors;Manager;48;Private;21320;1;Van;PRAWDA;0;0;FAŁSZ;0;0;13;FAŁSZ;Highly Urban/ Urban;0
132;718294261;0;37;0;12;123520;FAŁSZ;383731;PRAWDA;M;Bachelors;Blue Collar;14;Commercial;17550;1;Van;FAŁSZ;0;0;FAŁSZ;0;0;9,2;FAŁSZ;Highly Urban/ Urban;0
133;538875785;0;47;0;13;45257;FAŁSZ;160051;PRAWDA;M;Bachelors;Clerical;33;Commercial;29210;6;Panel Truck;PRAWDA;0;0;FAŁSZ;0;0;8,4;FAŁSZ;Highly Urban/ Urban;0
134;106556153;0;26;0;8;53244;FAŁSZ;0;FAŁSZ;M;Bachelors;Professional;28;Commercial;20920;3;Van;PRAWDA;6224;1;FAŁSZ;1;4028;8;PRAWDA;Highly Urban/ Urban;1
135;199037688;1;61;2;17;41857;FAŁSZ;169015;PRAWDA;F;Masters;Manager;35;Private;20870;1;Sports Car;FAŁSZ;0;0;FAŁSZ;0;0;21;FAŁSZ;Highly Urban/ Urban;1
136;602893924;0;41;1;8;126468;PRAWDA;0;FAŁSZ;F;Masters;Manager;34;Commercial;32690;3;Pickup;FAŁSZ;0;0;FAŁSZ;2;2114;18;PRAWDA;Highly Urban/ Urban;1
137;52095937;3;40;3;9;75516;FAŁSZ;247673;PRAWDA;F;High School;Blue Collar;53;Commercial;13050;5;Sports Car;FAŁSZ;0;0;PRAWDA;0;0;6;FAŁSZ;Highly Rural/ Rural;1
138;351243985;0;52;0;16;76954;FAŁSZ;249290;FAŁSZ;M;Bachelors;Professional;44;Private;19540;6;Minivan;PRAWDA;0;0;PRAWDA;0;0;11;FAŁSZ;Highly Urban/ Urban;1
139;838970447;0;58;1;8;150352;FAŁSZ;421665;PRAWDA;F;Masters;Manager;21;Private;24240;6;Pickup;FAŁSZ;0;0;FAŁSZ;0;0;17;FAŁSZ;Highly Urban/ Urban;1
140;515204929;0;52;0;8;88560;FAŁSZ;244028;PRAWDA;M;Masters;Lawyer;14;Private;13630;1;Minivan;FAŁSZ;0;0;FAŁSZ;4;0;17;FAŁSZ;Highly Urban/ Urban;1
141;711833264;1;38;1;12;37580;FAŁSZ;173495;PRAWDA;F;<High School;Clerical;36;Private;5260;7;SUV;FAŁSZ;867;2;FAŁSZ;0;8671;1;PRAWDA;Highly Urban/ Urban;1
142;818910510;0;41;2;15;23344;FAŁSZ;147172;PRAWDA;M;High School;Blue Collar;10;Private;7930;1;Pickup;FAŁSZ;0;0;FAŁSZ;1;6287;1;PRAWDA;Highly Urban/ Urban;1
143;243016778;0;37;0;16;43290;FAŁSZ;158771;PRAWDA;F;Bachelors;Blue Collar;29;Private;23640;1;SUV;FAŁSZ;0;0;FAŁSZ;0;0;10;FAŁSZ;Highly Urban/ Urban;1
144;456565450;0;48;0;10;48737;FAŁSZ;220264;PRAWDA;M;Bachelors;Manager;24;Private;11220;9;Pickup;PRAWDA;0;0;FAŁSZ;1;0;1;FAŁSZ;Highly Urban/ Urban;1
145;693628088;0;47;0;12;64259;FAŁSZ;202031;PRAWDA;M;High School;Clerical;26;Private;25100;18;Minivan;FAŁSZ;9526;4;FAŁSZ;3;0;9;FAŁSZ;Highly Urban/ Urban;1
146;735552551;0;41;0;12;110386;FAŁSZ;335488;PRAWDA;M;Masters;Doctor;21;Commercial;16640;1;Van;PRAWDA;0;0;FAŁSZ;2;3524;14;PRAWDA;Highly Urban/ Urban;0
147;504537312;0;49;0;12;53765;FAŁSZ;0;FAŁSZ;F;Bachelors;Professional;5;Private;12360;4;SUV;FAŁSZ;0;0;FAŁSZ;0;0;1;FAŁSZ;Highly Urban/ Urban;1
148;82973186;0;41;0;6;12541;FAŁSZ;0;FAŁSZ;M;<High School;Clerical;5;Private;7500;1;Minivan;PRAWDA;0;0;FAŁSZ;0;0;1;FAŁSZ;Highly Rural/ Rural;1
149;568473723;0;47;0;12;104271;FAŁSZ;265153;PRAWDA;M;Masters;Lawyer;40;Commercial;36120;4;Panel Truck;PRAWDA;0;0;FAŁSZ;0;0;11;FAŁSZ;Highly Urban/ Urban;0
150;363126949;0;30;2;10;26226;FAŁSZ;165178;PRAWDA;F;High School;Clerical;68;Private;23610;4;SUV;FAŁSZ;0;0;FAŁSZ;1;0;1;FAŁSZ;Highly Rural/ Rural;0
151;411375726;0;44;1;10,6;67278;FAŁSZ;220556;PRAWDA;F;Masters;Lawyer;49;Private;20210;1;Minivan;FAŁSZ;0;0;FAŁSZ;0;0;16;FAŁSZ;Highly Rural/ Rural;0
152;789568994;0;46;0;10;104990;FAŁSZ;306540;FAŁSZ;F;Bachelors;Professional;40;Private;16080;13;SUV;FAŁSZ;0;0;FAŁSZ;0;0;7;FAŁSZ;Highly Urban/ Urban;1
153;927823143;0;49;0;6;89948;FAŁSZ;0;FAŁSZ;F;Bachelors;Professional;37;Private;18160;7;SUV;FAŁSZ;0;0;FAŁSZ;4;0;9;FAŁSZ;Highly Urban/ Urban;1
154;453867386;0;33;1;12;111427;FAŁSZ;321483;PRAWDA;F;Masters;Doctor;35;Commercial;28180;1;Van;FAŁSZ;0;0;FAŁSZ;3;0;4;FAŁSZ;Highly Urban/ Urban;0
155;747049542;1;34;3;12;29431;FAŁSZ;143149;PRAWDA;F;<High School;Clerical;12;Private;22560;1;Minivan;FAŁSZ;0;0;FAŁSZ;1;0;7,4;FAŁSZ;Highly Urban/ Urban;0
156;1307371;0;44;0;14;44790;FAŁSZ;205463;PRAWDA;F;Masters;Clerical;5;Commercial;19800;4;Pickup;FAŁSZ;37163;1;FAŁSZ;4;0;9;FAŁSZ;Highly Urban/ Urban;0
157;237786417;1;43;2;11;76159;PRAWDA;0;FAŁSZ;F;Bachelors;Professional;52;Private;19750;4;SUV;FAŁSZ;0;0;PRAWDA;0;1807;10,6;PRAWDA;Highly Urban/ Urban;0
158;179968769;0;62;0;6;107734;FAŁSZ;0;FAŁSZ;F;PhD;Lawyer;54;Private;18470;3;SUV;FAŁSZ;0;0;FAŁSZ;0;0;15;FAŁSZ;Highly Urban/ Urban;1
159;180832267;0;42;0;0;0;FAŁSZ;164459;FAŁSZ;M;<High School;Student;47;Commercial;5700;11;Pickup;PRAWDA;0;0;FAŁSZ;5;10594;1;PRAWDA;Highly Urban/ Urban;0
160;328154114;0;36;2;12;25282;PRAWDA;0;FAŁSZ;F;High School;Clerical;38;Private;11160;1;SUV;FAŁSZ;0;0;FAŁSZ;0;0;1;FAŁSZ;Highly Rural/ Rural;1
161;316724150;0;47;0;11;18549;FAŁSZ;116136;PRAWDA;M;Masters;Lawyer;24;Private;12800;7;Minivan;FAŁSZ;0;0;FAŁSZ;0;0;14;FAŁSZ;Highly Urban/ Urban;1
162;582086109;0;50;0;14;67905,4;FAŁSZ;147191;PRAWDA;M;High School;Clerical;11;Commercial;17300;13;Van;PRAWDA;0;0;FAŁSZ;0;0;7;FAŁSZ;Highly Urban/ Urban;0
163;680425927;0;51;0;9;50166;FAŁSZ;187297;FAŁSZ;M;High School;Blue Collar;32;Commercial;11620;1;Pickup;FAŁSZ;50701;3;PRAWDA;0;0;1;FAŁSZ;Highly Urban/ Urban;1
164;541204921;0;46;0;8;73872;FAŁSZ;245878;PRAWDA;F;Masters;Lawyer;43;Private;20240;4;Sports Car;FAŁSZ;0;0;FAŁSZ;0;0;16;FAŁSZ;Highly Rural/ Rural;1
165;329922821;0;50;0;14;73343;FAŁSZ;254600;PRAWDA;F;High School;Manager;60;Private;20010;1;Minivan;FAŁSZ;4179;2;FAŁSZ;4;0;8;FAŁSZ;Highly Urban/ Urban;1
166;271813109;0;43;2;15;49849;PRAWDA;0;FAŁSZ;F;Masters;Lawyer;35;Private;13130;1;SUV;FAŁSZ;3622;3;FAŁSZ;4;6158;20;PRAWDA;Highly Urban/ Urban;1
167;394642738;1;39;1;16;12054;FAŁSZ;0;PRAWDA;F;<High School;Student;28;Commercial;15760;4;Pickup;FAŁSZ;1738;2;PRAWDA;4;4887;1;PRAWDA;Highly Urban/ Urban;1
168;93412915;0;43;3;14;48184;FAŁSZ;209188;PRAWDA;F;High School;Blue Collar;50;Commercial;14530;12;Sports Car;FAŁSZ;6891;2;FAŁSZ;5;0;1;FAŁSZ;Highly Urban/ Urban;1
169;531912267;0;60;3;18;78936;FAŁSZ;235670;PRAWDA;F;Masters;Lawyer;40;Private;20350;6;SUV;FAŁSZ;0;0;FAŁSZ;0;5147;15;PRAWDA;Highly Urban/ Urban;1
170;753941980;0;55;0;0;0;FAŁSZ;0;FAŁSZ;M;<High School;Student;33;Private;7000;4;Pickup;FAŁSZ;0;0;FAŁSZ;0;0;1;FAŁSZ;Highly Rural/ Rural;1
171;116801717;0;40;0;10;78914;FAŁSZ;229055;FAŁSZ;F;Bachelors;Manager;36;Private;5500;10;SUV;FAŁSZ;6803;2;FAŁSZ;6;0;10;FAŁSZ;Highly Urban/ Urban;1
172;56874449;0;39;0;6;77125;FAŁSZ;210840;PRAWDA;F;Bachelors;Clerical;49;Private;9570;7;Sports Car;FAŁSZ;0;0;FAŁSZ;1;0;13;FAŁSZ;Highly Urban/ Urban;1
173;426760177;0;49;0;9,6;38326;FAŁSZ;133010;PRAWDA;M;Masters;Lawyer;5;Private;10230;4;Pickup;PRAWDA;0;0;FAŁSZ;0;0;17;FAŁSZ;Highly Urban/ Urban;0
174;632192290;0;38;0;14;25835;FAŁSZ;109685;PRAWDA;M;High School;Clerical;29;Private;8490;6;Pickup;PRAWDA;0;0;FAŁSZ;1;0;12;FAŁSZ;Highly Urban/ Urban;1
175;293412653;0;42;0;12;47660;FAŁSZ;180206;PRAWDA;M;Masters;Professional;31;Private;11940;7;Pickup;PRAWDA;974;2;FAŁSZ;6;0;18;FAŁSZ;Highly Urban/ Urban;1
176;285566265;0;42;0;10;123143;FAŁSZ;306368;FAŁSZ;F;Masters;Manager;16;Private;24930;4;Minivan;FAŁSZ;0;0;FAŁSZ;3;0;14;FAŁSZ;Highly Urban/ Urban;1
177;461573915;0;49;0;8;22059;FAŁSZ;123924;PRAWDA;F;<High School;Clerical;24;Commercial;21990;11;Pickup;FAŁSZ;0;0;FAŁSZ;1;0;1;FAŁSZ;Highly Urban/ Urban;1
178;735267214;1;36;1;12;50750;PRAWDA;0;FAŁSZ;F;Masters;Manager;26;Private;10170;7;SUV;FAŁSZ;5877;3;FAŁSZ;7;0;14;FAŁSZ;Highly Urban/ Urban;1
179;225215551;0;34;1;10;23571;PRAWDA;0;FAŁSZ;M;High School;Clerical;35;Commercial;12180;7;Pickup;PRAWDA;0;0;FAŁSZ;0;0;7;FAŁSZ;Highly Urban/ Urban;1
180;715988300;0;49;0;0;0;FAŁSZ;79913;PRAWDA;F;PhD;Home Maker;29;Private;18110;7;SUV;FAŁSZ;0;0;FAŁSZ;1;0;1;FAŁSZ;Highly Urban/ Urban;1
181;473135731;0;52;0;12;35631;FAŁSZ;155972;PRAWDA;M;High School;Clerical;39;Private;6040;10;Minivan;PRAWDA;0;0;FAŁSZ;0;0;1;FAŁSZ;Highly Urban/ Urban;1
182;754422565;0;50;0;11;129234;FAŁSZ;0;FAŁSZ;M;PhD;Doctor;37;Private;21200;4;Van;PRAWDA;0;0;FAŁSZ;0;0;9,6;FAŁSZ;Highly Urban/ Urban;0
183;264474096;0;53;0;12;50709,6;FAŁSZ;0;FAŁSZ;F;<High School;Clerical;16;Private;11650;10;SUV;FAŁSZ;6175;1;FAŁSZ;2;0;7;FAŁSZ;Highly Urban/ Urban;0
184;683378483;0;55;0;14;55409;FAŁSZ;162237;PRAWDA;M;Bachelors;Blue Collar;45;Commercial;27890;4;Panel Truck;FAŁSZ;0;0;FAŁSZ;0;0;14;FAŁSZ;Highly Rural/ Rural;1
185;986629118;1;40;2;12;35260;FAŁSZ;141167;PRAWDA;F;<High School;Blue Collar;30;Private;9740;7;SUV;FAŁSZ;2235;1;FAŁSZ;8;0;1;FAŁSZ;Highly Urban/ Urban;1
186;925227514;0;40;4;15;48067;PRAWDA;186025;FAŁSZ;F;Bachelors;Clerical;21;Private;18120;8;Minivan;FAŁSZ;0;0;FAŁSZ;0;0;8;FAŁSZ;Highly Urban/ Urban;1
187;437239046;0;45;2;12;64867;FAŁSZ;210631;PRAWDA;F;Masters;Lawyer;21;Private;12490;1;SUV;FAŁSZ;0;0;FAŁSZ;0;0;10;FAŁSZ;Highly Urban/ Urban;1
188;493235037;0;80;2;23;97716;FAŁSZ;389344;PRAWDA;M;Bachelors;Professional;14;Private;15920;13;Minivan;PRAWDA;0;0;FAŁSZ;2;0;10;FAŁSZ;Highly Urban/ Urban;1
189;503906420;0;48;0;10;39613;FAŁSZ;159534;PRAWDA;M;High School;Blue Collar;48;Commercial;8460;10;Pickup;PRAWDA;7437;2;FAŁSZ;6;0;1;FAŁSZ;Highly Urban/ Urban;1
190;931284804;0;37;0;11;12793,8;FAŁSZ;76616;FAŁSZ;M;High School;Student;69;Private;14130;1;Minivan;PRAWDA;0;0;FAŁSZ;1;0;2,8;FAŁSZ;Highly Rural/ Rural;0
191;384628643;0;40;0;11;49780;FAŁSZ;0;FAŁSZ;F;<High School;Clerical;52;Private;10500;6;Sports Car;FAŁSZ;0;0;FAŁSZ;0;0;1;FAŁSZ;Highly Rural/ Rural;1
192;919341680;0;26;3;9;33283;FAŁSZ;104323;PRAWDA;M;Bachelors;Blue Collar;37;Commercial;7690;10;Pickup;FAŁSZ;0;0;FAŁSZ;2;2214;16;PRAWDA;Highly Urban/ Urban;1
193;122722410;0;45;0;11;60845;FAŁSZ;0;FAŁSZ;F;Bachelors;Manager;31;Private;24260;4;Minivan;FAŁSZ;0;0;FAŁSZ;0;0;18;FAŁSZ;Highly Urban/ Urban;1
194;138562850;0;46;0;7;26697;FAŁSZ;134863;PRAWDA;F;<High School;Clerical;43;Private;15080;6;SUV;FAŁSZ;0;0;PRAWDA;4;0;1;FAŁSZ;Highly Urban/ Urban;1
195;582602737;0;42;0;12;136344;FAŁSZ;0;FAŁSZ;F;PhD;Doctor;45;Private;13160;1;Sports Car;FAŁSZ;0;0;FAŁSZ;0;6087;17;PRAWDA;Highly Urban/ Urban;1
196;349219108;0;36;0;7;70313;FAŁSZ;211506;PRAWDA;F;Bachelors;Professional;55;Private;14960;6;Minivan;FAŁSZ;7650;3;FAŁSZ;5;0;4;FAŁSZ;Highly Urban/ Urban;1
197;197076194;0;45;3;15;23773;PRAWDA;0;FAŁSZ;F;High School;Home Maker;9;Commercial;34510;7;Van;FAŁSZ;0;0;FAŁSZ;0;0;1;FAŁSZ;Highly Rural/ Rural;1
198;751811972;0;52;0;11;115713;FAŁSZ;327167;FAŁSZ;F;Bachelors;Professional;28;Private;21660;6;Sports Car;FAŁSZ;0;0;FAŁSZ;0;0;11;FAŁSZ;Highly Rural/ Rural;1
199;345771306;0;41;0;8;55364;FAŁSZ;0;FAŁSZ;M;High School;Clerical;17;Commercial;31390;1;Panel Truck;PRAWDA;0;0;FAŁSZ;3;0;1;FAŁSZ;Highly Rural/ Rural;1
200;164734443;0;36;0;14;27693;FAŁSZ;130324;PRAWDA;F;<High School;Clerical;37;Private;11300;10;Sports Car;FAŁSZ;19385;1;FAŁSZ;4;0;7;FAŁSZ;Highly Urban/ Urban;1
201;449363369;0;56;0;0;0;FAŁSZ;103058;PRAWDA;F;Bachelors;Home Maker;29;Private;27890;13;SUV;FAŁSZ;25147;2;FAŁSZ;0;0;9;FAŁSZ;Highly Urban/ Urban;1
202;699382604;1;53;1;0;0;FAŁSZ;0;PRAWDA;F;<High School;Student;34;Private;1500;10;Sports Car;FAŁSZ;1175;3;FAŁSZ;2;0;7;FAŁSZ;Highly Rural/ Rural;1
203;270402636;0;39;0;12;32936;FAŁSZ;169721;FAŁSZ;F;High School;Clerical;12;Private;1500;6;SUV;FAŁSZ;0;0;FAŁSZ;0;3894;7;PRAWDA;Highly Urban/ Urban;1
204;847568213;0;38;0;11;33151;FAŁSZ;184852;PRAWDA;F;Bachelors;Professional;31;Private;11530;13;SUV;FAŁSZ;0;0;FAŁSZ;0;0;9;FAŁSZ;Highly Rural/ Rural;1
205;581342206;1;45;3;0;0;PRAWDA;0;FAŁSZ;M;High School;Home Maker;36;Private;16510;4;Minivan;FAŁSZ;17445;3;PRAWDA;0;2659;1;PRAWDA;Highly Urban/ Urban;1
206;586056136;0;46;0;14;24575;FAŁSZ;176282;PRAWDA;F;High School;Home Maker;73;Private;8560;10;Sports Car;FAŁSZ;0;0;FAŁSZ;0;0;9;FAŁSZ;Highly Rural/ Rural;1
207;621465072;0;43;2;16;32546;FAŁSZ;200891;PRAWDA;M;<High School;Clerical;49;Private;5800;10;Minivan;PRAWDA;0;0;FAŁSZ;1;0;5;FAŁSZ;Highly Urban/ Urban;1
208;658489952;1;54;1;0;0;PRAWDA;0;FAŁSZ;F;Bachelors;Home Maker;21;Private;18820;6;SUV;FAŁSZ;5537;1;FAŁSZ;6;0;9;FAŁSZ;Highly Urban/ Urban;1
209;830855632;0;55;0;16;163158;FAŁSZ;431809;PRAWDA;M;Masters;Doctor;44;Commercial;23320;10;Panel Truck;FAŁSZ;0;0;FAŁSZ;3;0;19;FAŁSZ;Highly Urban/ Urban;0
210;159680310;0;61;0;10;58212;FAŁSZ;226638;PRAWDA;F;<High School;Blue Collar;37;Private;13420;1;Sports Car;FAŁSZ;3573;3;FAŁSZ;3;0;1;FAŁSZ;Highly Rural/ Rural;1
211;444239590;0;50;0;7;73308;FAŁSZ;240645;FAŁSZ;M;Masters;Lawyer;38;Private;18720;7;Van;FAŁSZ;0;0;FAŁSZ;2;0;19;FAŁSZ;Highly Rural/ Rural;1
212;34434267;0;62;0;12;22181;FAŁSZ;185459;FAŁSZ;F;High School;Clerical;24;Private;17880;7;Sports Car;FAŁSZ;9873;3;FAŁSZ;5;3705;1;PRAWDA;Highly Urban/ Urban;1
213;416505182;0;53;0;15;84345;FAŁSZ;264549;PRAWDA;F;Bachelors;Manager;36;Private;9930;4;SUV;FAŁSZ;0;0;FAŁSZ;3;6693;5;PRAWDA;Highly Urban/ Urban;1
214;642987359;0;52;0;12;24590;FAŁSZ;166773;PRAWDA;M;High School;Blue Collar;59;Commercial;10350;14;Minivan;PRAWDA;1507;1;FAŁSZ;0;0;5,8;FAŁSZ;Highly Urban/ Urban;0
215;930929206;0;54;0;15;107808;FAŁSZ;278940;PRAWDA;F;Bachelors;Manager;45;Commercial;27020;7;Pickup;FAŁSZ;1780;3;FAŁSZ;0;0;6;FAŁSZ;Highly Urban/ Urban;1
216;23391155;0;53;1;13;52759;FAŁSZ;164906;PRAWDA;F;Bachelors;Professional;41;Private;24160;9;Minivan;FAŁSZ;0;0;FAŁSZ;0;0;13;FAŁSZ;Highly Rural/ Rural;1
217;922808394;0;51;0;15;76443;FAŁSZ;257889;PRAWDA;F;Masters;Lawyer;7;Private;25450;6;SUV;FAŁSZ;5958;2;FAŁSZ;5;0;6,4;FAŁSZ;Highly Urban/ Urban;0
218;391760011;0;39;2;12;59685;FAŁSZ;197089;PRAWDA;M;High School;Blue Collar;42;Commercial;7470;7;Pickup;FAŁSZ;0;0;FAŁSZ;0;0;1;FAŁSZ;Highly Rural/ Rural;1
219;987326546;0;38;0;12;90647;FAŁSZ;251629;PRAWDA;F;Masters;Lawyer;38;Private;13740;4;Minivan;FAŁSZ;8450;1;FAŁSZ;0;0;15;FAŁSZ;Highly Rural/ Rural;1
220;381161377;0;42;0;10;43174;FAŁSZ;208811;FAŁSZ;M;<High School;Blue Collar;48;Commercial;10020;13;Pickup;PRAWDA;0;0;FAŁSZ;0;4380;1;PRAWDA;Highly Urban/ Urban;1
221;382476479;0;31;2;14;30653;PRAWDA;0;FAŁSZ;F;High School;Clerical;41;Private;12930;13;Sports Car;FAŁSZ;35666;2;PRAWDA;0;1826;7;PRAWDA;Highly Urban/ Urban;1
222;841940867;0;44;0;4;146267;FAŁSZ;357184;PRAWDA;M;Masters;Doctor;51;Commercial;6720;4;Pickup;FAŁSZ;0;0;FAŁSZ;0;0;10;FAŁSZ;Highly Urban/ Urban;0
223;754620325;0;41;2;0;0;PRAWDA;54130;FAŁSZ;F;Masters;Home Maker;18;Private;32090;6;Minivan;FAŁSZ;0;0;FAŁSZ;0;0;17;FAŁSZ;Highly Rural/ Rural;1
224;112683646;3;36;4;0;47839;FAŁSZ;0;PRAWDA;F;High School;Student;54;Private;1500;4;SUV;FAŁSZ;0;0;FAŁSZ;5;6716;10;PRAWDA;Highly Urban/ Urban;0
225;940500522;0;48;1;10;84629;FAŁSZ;308848;PRAWDA;F;Bachelors;Manager;35;Private;15060;7;SUV;FAŁSZ;9592;1;FAŁSZ;0;0;10;FAŁSZ;Highly Urban/ Urban;1
226;934739805;0;49;0;13;59148;FAŁSZ;162428;PRAWDA;F;High School;Professional;18;Private;12310;1;SUV;FAŁSZ;8948;1;FAŁSZ;0;0;1;FAŁSZ;Highly Urban/ Urban;1
227;819642529;1;45;2;17;111268;FAŁSZ;288071;PRAWDA;F;Masters;Lawyer;46;Private;24600;1;Van;FAŁSZ;28026;2;PRAWDA;2;4644;10;PRAWDA;Highly Urban/ Urban;1
228;810723697;0;47;0;10;81899;FAŁSZ;232928;FAŁSZ;M;High School;Professional;25;Private;14390;1;Minivan;PRAWDA;0;0;FAŁSZ;0;0;1;FAŁSZ;Highly Urban/ Urban;1
229;457987162;0;41;0;10;97700;FAŁSZ;0;FAŁSZ;F;Bachelors;Home Maker;43;Private;26250;8;Pickup;FAŁSZ;0;0;FAŁSZ;0;0;6;FAŁSZ;Highly Rural/ Rural;1
230;601891328;0;45;3;9,6;1158;FAŁSZ;0;PRAWDA;F;High School;Student;10;Commercial;6120;10;SUV;FAŁSZ;0;0;FAŁSZ;0;0;1;FAŁSZ;Highly Rural/ Rural;0
231;62418137;0;53;0;15;114088;FAŁSZ;306745;PRAWDA;F;High School;Manager;25;Private;22920;10;Pickup;FAŁSZ;0;0;FAŁSZ;0;0;8;FAŁSZ;Highly Urban/ Urban;1
232;312200998;0;51;0;13;80621;FAŁSZ;256152;PRAWDA;F;High School;Professional;27;Private;25700;1;Van;FAŁSZ;0;0;FAŁSZ;0;0;1;FAŁSZ;Highly Urban/ Urban;1
233;441643202;0;51;1;12;94328;FAŁSZ;327651;PRAWDA;F;Masters;Lawyer;44;Private;6900;3;Sports Car;FAŁSZ;0;0;FAŁSZ;0;0;1;FAŁSZ;Highly Urban/ Urban;1
234;378763891;0;36;3;11;49703;PRAWDA;253132;FAŁSZ;M;Masters;Blue Collar;37;Commercial;42550;1;Panel Truck;PRAWDA;35879;1;PRAWDA;0;53571;20;PRAWDA;Highly Urban/ Urban;0
235;528728477;0;43;0;12;28403,8;FAŁSZ;179229;FAŁSZ;F;Bachelors;Manager;55;Private;8160;1;SUV;FAŁSZ;6836;3;FAŁSZ;0;0;6;FAŁSZ;Highly Urban/ Urban;0
236;792196051;0;43;0;11;32059,4;FAŁSZ;209570;PRAWDA;F;High School;Blue Collar;32;Commercial;13160;13;Minivan;FAŁSZ;8569;3;PRAWDA;3;0;1;FAŁSZ;Highly Urban/ Urban;0
237;58776285;0;53;0;13;25289;FAŁSZ;108139;PRAWDA;F;<High School;Home Maker;31;Private;13850;1;SUV;FAŁSZ;0;0;FAŁSZ;0;4257;7;PRAWDA;Highly Urban/ Urban;1
238;273369457;0;40;0;7;95405;FAŁSZ;0;FAŁSZ;M;Masters;Lawyer;34;Commercial;24220;4;Panel Truck;FAŁSZ;0;0;FAŁSZ;3;0;14;FAŁSZ;Highly Urban/ Urban;0
239;321756880;0;31;3;14;26112;FAŁSZ;117229;PRAWDA;F;<High School;Clerical;58;Private;14030;3;SUV;FAŁSZ;0;0;FAŁSZ;0;4277;5;PRAWDA;Highly Rural/ Rural;1
240;720467228;0;32;3;13;30955;PRAWDA;111256;FAŁSZ;F;High School;Clerical;9;Private;7800;4;SUV;FAŁSZ;0;0;PRAWDA;0;2832;8;PRAWDA;Highly Urban/ Urban;1
241;272574318;0;58;0;12;131560;FAŁSZ;224289,4;FAŁSZ;F;PhD;Doctor;40;Private;14870;1;SUV;FAŁSZ;0;0;FAŁSZ;2;19597;14;PRAWDA;Highly Urban/ Urban;0
242;170341954;0;49;1;15;89612;FAŁSZ;261946;PRAWDA;M;Masters;Professional;23;Commercial;6400;10;Pickup;PRAWDA;0;0;FAŁSZ;0;0;23;FAŁSZ;Highly Urban/ Urban;1
243;589266751;0;50;0;14;90566;FAŁSZ;295771;FAŁSZ;F;Masters;Lawyer;40;Private;23260;17;Van;FAŁSZ;0;0;FAŁSZ;0;0;18;FAŁSZ;Highly Urban/ Urban;1
244;82438997;0;45;2;12;62447;PRAWDA;203472;FAŁSZ;M;High School;Blue Collar;39;Commercial;12240;7;Minivan;PRAWDA;0;0;FAŁSZ;0;0;1;FAŁSZ;Highly Urban/ Urban;1
245;290532681;0;46;0;5;108701;FAŁSZ;337340;PRAWDA;F;Masters;Manager;39;Private;12070;3;SUV;FAŁSZ;0;0;FAŁSZ;0;0;17;FAŁSZ;Highly Urban/ Urban;1
246;775565803;0;47;0;12;94774;FAŁSZ;254197;FAŁSZ;M;High School;Manager;43;Commercial;21070;1;Van;FAŁSZ;3460;1;FAŁSZ;1;0;13;FAŁSZ;Highly Urban/ Urban;1
247;406716758;1;43;2;16;72357;FAŁSZ;288115;PRAWDA;M;Bachelors;Blue Collar;40;Commercial;23190;1;Minivan;PRAWDA;0;0;FAŁSZ;0;0;7;FAŁSZ;Highly Urban/ Urban;1
